Product ID,Product Name,Main Category,Actual Price (Rs),Discounted Price (Rs),Discount Amount (Rs),Discount %,Discount Label,Rating,Rating Count,Rating Label,Price Category,Value Score
B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz",Computers&Accessories,"2,399.00","1,529.00",870.00,36.00,Medium (20-50%),4.3,"68,409",Good (4-4.5),Premium (>2000),61.00
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",OfficeProducts,100.00,100.00,0.00,0.00,Low (<20%),4.3,"3,095",Good (4-4.5),Budget (<500),43.00
B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15.6” Laptops Black(Black),Computers&Accessories,"1,499.00",299.00,"1,200.00",80.00,High (>50%),4.2,903,Good (4-4.5),Mid-range (500-2000),82.00
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers&Accessories,"1,795.00","1,295.00",500.00,28.00,Medium (20-50%),4.1,"25,771",Good (4-4.5),Mid-range (500-2000),55.00
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),Electronics,999.00,699.00,300.00,30.00,Medium (20-50%),4.1,"4,664",Good (4-4.5),Mid-range (500-2000),56.00
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",OfficeProducts,315.00,252.00,63.00,20.00,Medium (20-50%),4.5,"3,785",Excellent (>=4.5),Budget (<500),55.00
B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics,220.00,190.00,30.00,14.00,Low (<20%),4.4,"2,866",Good (4-4.5),Budget (<500),51.00
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",Computers&Accessories,"1,599.00","1,299.00",300.00,19.00,Low (<20%),4.3,"27,223",Good (4-4.5),Mid-range (500-2000),52.50
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories,"1,650.00",729.00,921.00,56.00,High (>50%),4.3,"82,356",Good (4-4.5),Mid-range (500-2000),71.00
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,600.00,480.00,120.00,20.00,Medium (20-50%),4.3,"5,719",Good (4-4.5),Mid-range (500-2000),53.00
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories,"2,499.00",999.00,"1,500.00",60.00,High (>50%),4.3,"1,690",Good (4-4.5),Premium (>2000),73.00
B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories,699.00,238.00,461.00,66.00,High (>50%),4.4,"8,372",Good (4-4.5),Mid-range (500-2000),77.00
B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,"2,198.00","1,349.00",849.00,39.00,Medium (20-50%),4.0,"7,113",Good (4-4.5),Premium (>2000),59.50
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories,499.00,199.00,300.00,60.00,High (>50%),3.3,"2,804",Average (3-4),Budget (<500),63.00
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",Electronics,"9,999.00","1,999.00","8,000.00",80.00,High (>50%),3.7,"1,986",Average (3-4),Premium (>2000),77.00
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",Electronics,499.00,99.00,400.00,80.00,High (>50%),4.1,"2,451",Good (4-4.5),Budget (<500),81.00
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",Computers&Accessories,"1,000.00",499.00,501.00,50.00,Medium (20-50%),5.0,23,Excellent (>=4.5),Mid-range (500-2000),75.00
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Computers&Accessories,"3,500.00","1,792.00","1,708.00",49.00,Medium (20-50%),4.5,"26,194",Excellent (>=4.5),Premium (>2000),69.50
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,"4,100.00","3,299.00",801.00,20.00,Medium (20-50%),3.9,"15,783",Average (3-4),Premium (>2000),49.00
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",OfficeProducts,180.00,125.00,55.00,31.00,Medium (20-50%),4.4,"8,053",Good (4-4.5),Budget (<500),59.50
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",Computers&Accessories,"1,190.00",399.00,791.00,66.00,High (>50%),4.1,"2,809",Good (4-4.5),Mid-range (500-2000),74.00
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",Electronics,"7,999.00","1,199.00","6,800.00",85.00,High (>50%),3.6,"25,910",Average (3-4),Premium (>2000),78.50
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)",Computers&Accessories,"1,599.00",235.00,"1,364.00",85.00,High (>50%),3.8,"1,173",Average (3-4),Mid-range (500-2000),80.50
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories,"1,999.00",549.00,"1,450.00",73.00,High (>50%),3.6,"6,422",Average (3-4),Mid-range (500-2000),72.50
B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories,99.00,89.00,10.00,10.00,Low (<20%),4.2,241,Good (4-4.5),Budget (<500),47.00
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,"2,999.00","1,299.00","1,700.00",57.00,High (>50%),3.8,"14,629",Average (3-4),Premium (>2000),66.50
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,999.00,230.00,769.00,77.00,High (>50%),4.2,"1,528",Good (4-4.5),Mid-range (500-2000),80.50
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",Electronics,499.00,119.00,380.00,76.00,High (>50%),4.3,"15,032",Good (4-4.5),Budget (<500),81.00
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,800.00,449.00,351.00,44.00,Medium (20-50%),4.4,"69,585",Good (4-4.5),Mid-range (500-2000),66.00
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,"3,495.00","1,699.00","1,796.00",51.00,High (>50%),4.1,"14,371",Good (4-4.5),Premium (>2000),66.50
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",OfficeProducts,720.00,561.00,159.00,22.00,Medium (20-50%),4.4,"3,182",Good (4-4.5),Mid-range (500-2000),55.00
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",Computers&Accessories,590.00,289.00,301.00,51.00,High (>50%),4.4,"25,886",Good (4-4.5),Mid-range (500-2000),69.50
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,"1,999.00",599.00,"1,400.00",70.00,High (>50%),4.4,"4,736",Good (4-4.5),Mid-range (500-2000),79.00
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories,"7,350.00","5,599.00","1,751.00",24.00,Medium (20-50%),4.4,"73,005",Good (4-4.5),Premium (>2000),56.00
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories,"2,595.00","1,990.00",605.00,23.00,Medium (20-50%),4.3,"20,398",Good (4-4.5),Premium (>2000),54.50
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories,799.00,499.00,300.00,38.00,Medium (20-50%),4.3,"2,125",Good (4-4.5),Mid-range (500-2000),62.00
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,999.00,449.00,550.00,55.00,High (>50%),4.3,"11,330",Good (4-4.5),Mid-range (500-2000),70.50
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories,"1,999.00",999.00,"1,000.00",50.00,Medium (20-50%),4.2,"27,441",Good (4-4.5),Mid-range (500-2000),67.00
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,299.00,69.00,230.00,77.00,High (>50%),4.3,255,Good (4-4.5),Budget (<500),81.50
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),Computers&Accessories,"1,499.00",899.00,600.00,40.00,Medium (20-50%),4.2,"23,174",Good (4-4.5),Mid-range (500-2000),62.00
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,699.00,478.00,221.00,32.00,Medium (20-50%),3.8,"20,218",Average (3-4),Mid-range (500-2000),54.00
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories,"2,490.00","1,399.00","1,091.00",44.00,Medium (20-50%),4.3,"11,074",Good (4-4.5),Premium (>2000),65.00
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories,499.00,149.00,350.00,70.00,High (>50%),4.1,"25,607",Good (4-4.5),Budget (<500),76.00
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics,"4,990.00","1,799.00","3,191.00",64.00,High (>50%),4.2,"41,226",Good (4-4.5),Premium (>2000),74.00
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement,999.00,425.00,574.00,57.00,High (>50%),4.0,"2,581",Good (4-4.5),Mid-range (500-2000),68.50
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics,"2,490.00",999.00,"1,491.00",60.00,High (>50%),4.1,"18,331",Good (4-4.5),Premium (>2000),71.00
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,999.00,378.00,621.00,62.00,High (>50%),4.1,"1,779",Good (4-4.5),Mid-range (500-2000),72.00
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,99.00,99.00,0.00,0.00,Low (<20%),4.3,388,Good (4-4.5),Budget (<500),43.00
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories,"2,999.00","1,499.00","1,500.00",50.00,Medium (20-50%),4.5,"8,656",Excellent (>=4.5),Premium (>2000),70.00
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories,"3,100.00","1,815.00","1,285.00",41.00,Medium (20-50%),4.5,"92,925",Excellent (>=4.5),Premium (>2000),65.50
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,75.00,67.00,8.00,11.00,Low (<20%),4.1,"1,269",Good (4-4.5),Budget (<500),46.50
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories,"2,699.00","1,889.00",810.00,30.00,Medium (20-50%),4.3,"17,394",Good (4-4.5),Premium (>2000),58.00
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,"1,499.00",499.00,"1,000.00",67.00,High (>50%),3.6,"9,169",Average (3-4),Mid-range (500-2000),69.50
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers&Accessories,999.00,499.00,500.00,50.00,Medium (20-50%),4.4,"1,030",Good (4-4.5),Mid-range (500-2000),69.00
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories,"7,999.00","5,799.00","2,200.00",28.00,Medium (20-50%),4.5,"50,273",Excellent (>=4.5),Premium (>2000),59.00
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,799.00,499.00,300.00,38.00,Medium (20-50%),3.9,"6,742",Average (3-4),Mid-range (500-2000),58.00
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers&Accessories,600.00,249.00,351.00,59.00,High (>50%),4.0,"1,208",Good (4-4.5),Mid-range (500-2000),69.50
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,499.00,179.00,320.00,64.00,High (>50%),4.0,"1,933",Good (4-4.5),Budget (<500),72.00
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories,"5,734.00","4,449.00","1,285.00",22.00,Medium (20-50%),4.4,"25,006",Good (4-4.5),Premium (>2000),55.00
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories,550.00,299.00,251.00,46.00,Medium (20-50%),4.6,"33,434",Excellent (>=4.5),Mid-range (500-2000),69.00
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers&Accessories,"1,390.00",629.00,761.00,55.00,High (>50%),4.4,"6,301",Good (4-4.5),Mid-range (500-2000),71.50
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers&Accessories,"3,295.00","2,595.00",700.00,21.00,Medium (20-50%),4.4,"22,618",Good (4-4.5),Premium (>2000),54.50
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,"2,911.00","1,799.00","1,112.00",38.00,Medium (20-50%),4.3,"20,342",Good (4-4.5),Premium (>2000),62.00
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,175.00,90.00,85.00,49.00,Medium (20-50%),4.4,"7,429",Good (4-4.5),Budget (<500),68.50
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,599.00,599.00,0.00,0.00,Low (<20%),4.0,"26,423",Good (4-4.5),Mid-range (500-2000),40.00
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,"7,999.00","1,999.00","6,000.00",75.00,High (>50%),4.2,"31,305",Good (4-4.5),Premium (>2000),79.50
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,"3,250.00","2,099.00","1,151.00",35.00,Medium (20-50%),3.8,"11,213",Average (3-4),Premium (>2000),55.50
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,499.00,179.00,320.00,64.00,High (>50%),4.1,"10,174",Good (4-4.5),Budget (<500),73.00
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,"2,295.00","1,345.00",950.00,41.00,Medium (20-50%),4.2,"17,413",Good (4-4.5),Premium (>2000),62.50
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,995.00,349.00,646.00,65.00,High (>50%),4.2,"6,676",Good (4-4.5),Mid-range (500-2000),74.50
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,499.00,287.00,212.00,42.00,Medium (20-50%),4.4,"8,076",Good (4-4.5),Budget (<500),65.00
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories,450.00,349.00,101.00,22.00,Medium (20-50%),4.1,"18,656",Good (4-4.5),Budget (<500),52.00
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,"1,109.00",879.00,230.00,21.00,Medium (20-50%),4.4,"31,599",Good (4-4.5),Mid-range (500-2000),54.50
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,250.00,250.00,0.00,0.00,Low (<20%),3.9,"13,971",Average (3-4),Budget (<500),39.00
B09SGGRKV8,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",Electronics,499.00,199.00,300.00,60.00,High (>50%),3.6,"2,492",Average (3-4),Budget (<500),66.00
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,999.00,199.00,800.00,80.00,High (>50%),4.0,575,Good (4-4.5),Mid-range (500-2000),80.00
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers&Accessories,999.00,149.00,850.00,85.00,High (>50%),3.5,"2,523",Average (3-4),Mid-range (500-2000),77.50
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,"1,499.00",469.00,"1,030.00",69.00,High (>50%),4.1,352,Good (4-4.5),Mid-range (500-2000),75.50
